Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1771256634,6400,,Aggregated,448.900000,448.900000,2200,2200,2200,2200,2300,2300,2400,2400,2400,2400,2400,5940,5940,2200.0,2189.5163651010116,2006.9875999997748,2443.9586000007694,0.0
1771256635,6800,,Aggregated,458.200000,458.200000,2200,2200,2200,2300,2300,2300,2400,2400,2400,2400,2400,6733,6733,2200.0,2192.6199643992213,2006.5037999993365,2443.9586000007694,0.0
1771256636,7200,,Aggregated,458.200000,458.200000,2200,2200,2200,2300,2300,2300,2400,2400,2400,2400,2400,6782,6782,2200.0,2191.409117841339,2005.3275000009307,2443.9586000007694,0.0
1771256637,7600,,Aggregated,476.200000,476.200000,2200,2200,2200,2300,2300,2400,2500,2500,2500,2500,2500,7757,7757,2200.0,2198.5727050921673,2003.4113000001526,2478.646400000798,0.0
1771256638,8000,,Aggregated,474.300000,474.300000,2200,2200,2200,2300,2300,2400,2400,2500,2500,2500,2500,8241,8241,2200.0,2193.271948841154,2002.4832999988575,2478.646400000798,0.0
1771256639,8400,,Aggregated,481.800000,481.800000,2200,2200,2200,2300,2300,2400,2400,2500,2500,2500,2500,8482,8482,2200.0,2193.29088859938,2002.4832999988575,2478.646400000798,0.0
1771256640,8800,,Aggregated,489.600000,489.600000,2200,2200,2300,2300,2400,2400,2400,2500,2500,2500,2500,9404,9404,2200.0,2201.212209176942,2002.4832999988575,2478.646400000798,0.0
1771256641,9200,,Aggregated,499.400000,499.400000,2200,2200,2300,2300,2400,2400,2400,2500,2500,2500,2500,9469,9469,2200.0,2200.49986282606,2002.4832999988575,2516.7626999991626,0.0
1771256642,9600,,Aggregated,506.400000,506.400000,2200,2200,2300,2300,2300,2400,2500,2500,2600,2600,2600,10545,10545,2200.0,2202.159280104309,2001.0411000002932,2569.574499999362,0.0
1771256643,10000,,Aggregated,512.700000,512.700000,2200,2200,2300,2300,2300,2400,2500,2500,2600,2600,2600,11026,11026,2200.0,2199.1750324959153,2001.0411000002932,2569.574499999362,0.0
1771256644,10000,,Aggregated,520.800000,520.800000,2200,2200,2200,2300,2300,2400,2500,2500,2600,2600,2600,11709,11709,2200.0,2196.142139499528,2001.0411000002932,2569.574499999362,0.0
1771256645,10000,,Aggregated,528.600000,528.600000,2200,2200,2200,2300,2300,2400,2500,2500,2600,2600,2600,12012,12012,2200.0,2197.0544457042924,2001.0411000002932,2609.2279000004055,0.0
1771256646,10000,,Aggregated,536.800000,536.800000,2200,2200,2300,2300,2400,2400,2600,2600,2600,2600,2600,12510,12510,2200.0,2203.586577849713,2001.0411000002932,2625.860100000864,0.0
1771256647,10000,,Aggregated,542.400000,542.400000,2200,2200,2300,2300,2400,2400,2600,2600,2600,29000,29000,12642,12640,2200.0,2205.9615557823054,2001.0411000002932,28748.825200000283,0.11034646416706217
1771256648,10000,,Aggregated,559.400000,559.400000,2200,2200,2300,2300,2400,2400,2600,2600,2600,30000,30000,12867,12860,2200.0,2214.216250641166,2001.0411000002932,29733.367999999246,0.37910934949871766
1771256649,10000,,Aggregated,524.800000,524.800000,2200,2200,2200,2300,2400,2400,2600,2600,2600,31000,31000,13063,13051,2200.0,2222.28612571384,2001.0411000002932,30689.90819999999,0.639363086580418
1771256650,10000,,Aggregated,496.100000,495.900000,2200,2200,2200,2300,2400,2400,2600,2600,2600,31000,31000,13261,13247,2200.0,2221.5033444084083,2001.0411000002932,30899.2503999998,0.9610134982278863
1771256651,10000,,Aggregated,457.200000,456.500000,2200,2200,2200,2300,2400,2400,2600,2600,2600,31000,31000,13446,13432,2200.0,2218.7964337200574,2001.0411000002932,30899.2503999998,0.9477911646586346
1771256652,10000,,Aggregated,421.300000,420.000000,2200,2200,2200,2300,2400,2400,2600,2600,29000,33000,34000,13649,13629,2200.0,2223.4778758370494,2001.0411000002932,33524.14579999822,1.6553593669865925
1771256653,10000,,Aggregated,386.300000,384.900000,2200,2200,2200,2300,2400,2400,2600,2600,29000,34000,34000,13851,13829,2200.0,2225.1780261930453,2001.0411000002932,33928.91259999851,1.7302721825138978
1771256654,10000,,Aggregated,348.500000,347.100000,2200,2200,2200,2300,2400,2400,2600,2600,29000,34000,34000,14053,14031,2200.0,2222.3346713797664,2001.0411000002932,33928.91259999851,1.7054009819967266
1771256655,10000,,Aggregated,311.800000,309.600000,2200,2200,2200,2300,2400,2400,2600,2600,30000,36000,37000,14238,14211,2200.0,2227.9488260008316,2001.0411000002932,36574.15049999872,2.3586177833965443
1771256656,10000,,Aggregated,273.200000,271.000000,2200,2200,2200,2300,2400,2400,2600,2600,31000,37000,38000,14409,14371,2200.0,2239.630869560681,2001.0411000002932,37660.991800001284,2.884308418349643
1771256657,10000,,Aggregated,232.700000,230.500000,2200,2200,2200,2300,2300,2400,2600,2600,34000,38000,39000,14591,14543,2200.0,2250.567656836393,282.5159000003623,38699.55949999894,3.1231581111644164
1771256658,10000,,Aggregated,193.100000,189.900000,2200,2200,2200,2300,2300,2400,2600,2600,37000,40000,40000,14779,14723,2200.0,2260.2388654644974,282.5159000003623,39705.220399999234,3.5840043304689084
1771256659,10000,,Aggregated,188.100000,184.100000,2200,2200,2200,2300,2300,2400,2600,2600,37000,40000,40000,14969,14912,2200.0,2257.5439311176324,282.5159000003623,39705.220399999234,3.7860912552608723
